house_index,bedrooms,bathrooms,toilets,property_type,property_subtype,locality,postal_code,street,number,box,apptFloor,totalfloorCount,latitude,longitude,kitchen,facades,furnished,terrace,terraceSurface,fireplace,fireplaceCount,garden,gardenSurface,pool,landSurface,livingArea,buildingState,constructionYear,cadastralIncome,price,nearest_transport,nearest_school,nearest_supermarket,mobib_score
1100,4.0,2.0,3.0,HOUSE,HOUSE,Kraainem,1950,Rue Verte,39,,,2.0,50.8491176,4.4652273,1.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,50.0,0.0,100.0,140.0,GOOD,1949.0,2265.0,515000.0,135.15891044445436,232.86586928791414,489.2901726532149,9.33835075811331
1101,5.0,2.0,4.0,HOUSE,HOUSE,Herzele,9550,Pastorijstraat,13,,,,50.9069182,3.8920984,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,918.0,396.0,AS_NEW,1954.0,1474.0,1085000.0,675.3035759759961,3958.599764602685,1746.7996584922998,5.295995616635349
1102,1.0,1.0,1.0,HOUSE,HOUSE,Seraing,4100,Rue de la Cité Bergerie,42,,,1.0,50.5928878,5.4910842,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,181.0,70.0,GOOD,1948.0,281.0,79000.0,677.1107089166068,1366.3434682538843,1859.2510583401472,6.946789370381836
1104,3.0,1.0,2.0,HOUSE,MIXED_USE_BUILDING,GERAARDSBERGEN,9500,Molenbroekstraat,8,,,,50.7998589,3.9667125,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,148.0,,1969.0,684.0,249900.0,285.9909821720888,6791.984700370322,3903.637216862632,4.01625387919546
1105,4.0,2.0,,HOUSE,VILLA,Schilde,2970,De Nachtegaal,10,,,,51.2446208,4.5376034,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2571.0,420.0,GOOD,1969.0,0.0,1295000.0,2216.877172044642,4440.338726776474,1873.2435532357542,2.835108917265659
1106,4.0,2.0,2.0,HOUSE,HOUSE,MECHELEN,2800,Hanswijkdries,74,,,,51.0157031,4.496046199999999,1.0,2.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,153.0,148.0,TO_RENOVATE,1950.0,518.0,285000.0,831.2989483527455,1296.01284663377,102.82448035585745,7.959043184203254
1107,3.0,1.0,1.0,HOUSE,HOUSE,KESSEL-LO,3010,Holsbeeksesteenweg,138,,,,50.8984114,4.7327409,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,204.0,TO_RENOVATE,1941.0,647.0,299000.0,1493.5830927005466,1675.67566109078,866.8072031363924,6.313567300247823
1108,3.0,2.0,2.0,HOUSE,MIXED_USE_BUILDING,Schaerbeek,1030,Rue du Pavillon,76,,,3.0,50.86995659999999,4.3708041,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,257.0,TO_BE_DONE_UP,1934.0,0.0,410000.0,30.195407366084215,896.6353683959794,405.9191778165141,9.091369759370226
1109,3.0,3.0,3.0,HOUSE,APARTMENT_BLOCK,Uccle,1180,Rue de Verrewinkel,38,,,3.0,50.7874844,4.341855199999999,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,177.0,195.0,TO_RENOVATE,1953.0,0.0,725000.0,345.50157062240885,1725.7178071367205,1065.0127146218197,7.678844224664428
1110,2.0,1.0,2.0,APARTMENT,APARTMENT,Ledeberg,9050,Brusselsesteenweg,234,,2.0,,51.0409328,3.7420011,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0,TO_BE_DONE_UP,1960.0,0.0,249000.0,152.32059518327011,633.5446985734357,58.861539646572595,9.335301714275634
1111,3.0,1.0,2.0,APARTMENT,APARTMENT,Sint-Pieters-Woluwe,1150,Venelle Bleue,25,,0.0,3.0,50.83331800000001,4.4422934,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,113.0,TO_BE_DONE_UP,1970.0,1953.0,400000.0,218.88469906547792,454.8983580296552,165.43102003483028,9.294600815869705
1112,3.0,1.0,1.0,HOUSE,HOUSE,EREMBODEGEM,9320,Hof ter Lokerenstraat,6,,,3.0,50.9128047,4.03012,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,260.0,135.0,GOOD,1930.0,443.0,259900.0,342.9980866738995,2114.670898833919,1772.5973977875033,6.95115702002052
1113,7.0,1.0,2.0,HOUSE,HOUSE,Oudenaarde,9700,Jules Lacroixstraat,30,,,3.0,50.8385531,3.6102451,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,170.0,231.0,GOOD,1939.0,468.0,275000.0,405.01640274228475,7108.745207179714,1250.9028356168856,5.626042905932363
1114,4.0,2.0,3.0,HOUSE,APARTMENT_BLOCK,VOSSELAAR,2350,Antwerpsesteenweg,84,,,,51.31499609999999,4.8878322,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,260.0,579.0,GOOD,1967.0,2039.0,690000.0,104.96675766314938,2942.542528517333,2195.8860201426537,6.434425290675811
1115,4.0,2.0,3.0,HOUSE,TOWN_HOUSE,Uccle,1180,Avenue Wellington,160,,,3.0,50.7801759,4.376706800000001,1.0,3.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,293.0,245.0,AS_NEW,1956.0,0.0,965000.0,99.90526404021605,1808.6133829644116,864.7511895628767,8.084549932928185
1116,3.0,1.0,2.0,HOUSE,TOWN_HOUSE,Brugge Sint-Kruis,8310,Oude Hoogweg,192,,,,51.2142944,3.2640014,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,210.0,179.0,TO_RENOVATE,1973.0,659.0,315000.0,631.800236587959,1014.4877211511074,565.3577811543809,8.104369349679063
1117,3.0,1.0,1.0,HOUSE,HOUSE,Gent,9000,Serafien Van Cauwenbergelaan,28,,,3.0,51.0896957,3.7162088,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,129.0,130.0,GOOD,1933.0,490.0,349000.0,226.82549899197952,1982.2847383209632,914.0191736273774,7.7666967267118
1118,3.0,1.0,,HOUSE,HOUSE,Schilde,2970,Puttenhoflaan,30,,,,51.2329085,4.58758,0.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1046.0,221.0,TO_RENOVATE,1972.0,1246.0,450000.0,796.1144474656111,2370.5116627160855,1110.6997159657824,6.61770648425794
1119,4.0,1.0,2.0,HOUSE,HOUSE,De Pinte,9840,Sijsjespark,11,,,2.0,50.9881426,3.6359649,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,180.0,GOOD,1975.0,1846.0,495000.0,140.60125992145757,1563.0522192749527,761.8442969969104,8.262600642590147
1120,4.0,1.0,2.0,HOUSE,HOUSE,Antwerpen Ekeren,2180,Zuster Nathaliestraat,7,,,2.0,51.2768713,4.421901399999999,1.0,3.0,0.0,1.0,,0.0,0.0,1.0,200.0,0.0,414.0,197.0,GOOD,1932.0,0.0,585000.0,417.7371018699438,673.1744059494513,2577.203598099973,7.276098528140459
1121,5.0,2.0,,HOUSE,VILLA,Uccle,1180,,,,,2.0,50.968024543115696,4.162255506509265,1.0,4.0,0.0,1.0,40.0,0.0,0.0,1.0,2000.0,0.0,2400.0,629.0,GOOD,1960.0,0.0,2100000.0,957.3946434289476,1391.4145859762198,1896.7071449708747,6.531392654796673
1122,4.0,0.0,0.0,HOUSE,HOUSE,Maasmechelen,3630,Oude Baan,184,,,,50.9796176,5.690285299999999,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,143.0,TO_RENOVATE,1948.0,0.0,218000.0,784.1890739481034,1247.0196136055624,884.6119908503317,7.533326831765265
1123,4.0,1.0,1.0,HOUSE,HOUSE,MOL,2400,Guldensporenlaan,4,,,,51.1845385,5.1070083,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,292.0,167.0,TO_RENOVATE,1956.0,0.0,239000.0,217.21894025601006,1051.9630591873456,944.8917007327022,8.379138239711954
1124,2.0,1.0,1.0,HOUSE,HOUSE,Sinaai-Waas,9112,Keizerstraat,46,,,,51.1557497,4.0014711,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,650.0,169.0,TO_RENOVATE,1966.0,0.0,350000.0,857.6641885900672,4694.317508868264,2958.1083762375965,3.884375497721513
1125,2.0,1.0,1.0,APARTMENT,APARTMENT,Turnhout,2300,Lukerstraat,31,1,0.0,,51.3331585,4.957681,1.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,81.0,GOOD,1975.0,765.0,185000.0,400.0307099397741,269.3323002168868,1981.3907488527145,7.966143687367233
1126,1.0,1.0,1.0,APARTMENT,APARTMENT,ANTWERPEN,2060,Dambruggestraat,58,,2.0,4.0,51.2203616,4.4233121,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.0,JUST_RENOVATED,1950.0,494.0,199000.0,209.8653254452095,234.7470460236395,167.82649408865078,9.451797205998194
1127,2.0,1.0,1.0,APARTMENT,APARTMENT,Turnhout,2300,Huidevettersstraat,9,1,0.0,2.0,51.3324933,4.9544674,1.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,87.0,JUST_RENOVATED,1971.0,778.0,215000.0,516.4183826551966,286.5450091536714,2088.866925499259,7.72783420002445
1128,3.0,2.0,3.0,APARTMENT,APARTMENT,Knokke-Heist,8300,De Wielingen,1,32,3.0,6.0,51.3562368,3.3060836,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,89.0,AS_NEW,1968.0,1336.0,1175000.0,177.71720974587637,2159.870502515919,1036.9368220409167,7.63183883730094
1129,3.0,0.0,1.0,HOUSE,HOUSE,Aubange Halanzy,6792,Rue du chalet,38,,,2.0,49.5577659,5.7430217,0.0,3.0,0.0,1.0,40.0,0.0,0.0,1.0,40.0,0.0,133.0,120.0,GOOD,1960.0,629.0,270000.0,203.4849212283738,2693.657506274774,975.6675240864787,7.282470084788
1130,3.0,1.0,2.0,HOUSE,HOUSE,Aubange Halanzy,6792,Rue Croix Rouget,18,,,2.0,49.564969,5.7589481,0.0,4.0,0.0,1.0,,0.0,0.0,1.0,900.0,0.0,2580.0,189.0,GOOD,1953.0,815.0,435000.0,1312.6417720764434,2156.3095871475884,2202.358556057741,5.344032208427855
1132,6.0,2.0,3.0,HOUSE,MIXED_USE_BUILDING,ROSIÈRES,1331,Rue de l'Eglise Saint-André,6,,,2.0,50.7349714,4.552406299999999,1.0,3.0,0.0,1.0,,1.0,1.0,1.0,1269.0,0.0,1269.0,322.0,TO_RESTORE,1946.0,1732.0,450000.0,47.20204220483612,224.7679335970103,2532.354971129008,8.098982007242872
1133,1.0,1.0,2.0,APARTMENT,GROUND_FLOOR,Gent,9000,Sint-Pietersaalststraat,119,,0.0,,51.0299752,3.7171755,1.0,2.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,,155.0,GOOD,1933.0,877.0,410000.0,120.81068437210902,289.40879246350096,569.3810964398564,9.266392494901616
1134,4.0,1.0,,HOUSE,HOUSE,Tervuren,3080,Moorselstraat,266,,,,50.8576426,4.5354634,0.0,3.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,1478.0,223.0,,1957.0,2362.0,445000.0,156.29593477312275,2957.583837245953,1521.362037674521,6.805641503688854
1135,2.0,1.0,,HOUSE,HOUSE,Overijse,3090,Brusselsesteenweg,192,,,,50.7778722,4.5232559,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,385.0,278.0,,1935.0,1303.0,449000.0,23.12269187783954,54.7995374484548,781.284812531633,9.41178017750949
1136,2.0,1.0,0.0,HOUSE,HOUSE,Bekkevoort,3460,Oude Tiensebaan,24,,,,50.9497288,4.9539548,1.0,,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1313.0,171.0,TO_RENOVATE,1968.0,0.0,299000.0,1655.9483075195183,3598.0903289974717,3591.5578637635217,2.998970128133313
1137,1.0,1.0,0.0,APARTMENT,APARTMENT,Antwerpen-Zuid,2018,Justitiestraat,21,5B,5.0,,51.2091588,4.406687,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.0,AS_NEW,1970.0,765.0,209000.0,214.2619235786869,427.17360723015736,131.2672827020383,9.342023508606955
1138,2.0,1.0,1.0,APARTMENT,APARTMENT,GEEL,2440,J.B.-Stessensstraat,25,A3,2.0,,51.1601677,4.9990976,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,95.0,GOOD,1975.0,0.0,176000.0,94.06822944067375,688.1098903206062,580.5267353906438,9.028817943604937
1139,1.0,1.0,1.0,APARTMENT,APARTMENT,GEEL,2440,Waaiburg,115,A,3.0,,51.158354,4.982356999999999,1.0,3.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,,55.0,JUST_RENOVATED,1968.0,0.0,199000.0,648.7958702317718,788.8747727943625,666.7424235361768,8.16452737547061
1140,4.0,1.0,1.0,HOUSE,HOUSE,DESSEL,2480,Bloemdallaan,1,,,,51.24000179999999,5.1536666,1.0,4.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,780.0,164.0,TO_RENOVATE,1964.0,582.0,275000.0,543.2382109970418,6233.624350351498,3135.807275930384,4.185144201383689
1141,3.0,1.0,1.0,HOUSE,HOUSE,DESSEL,2480,Hoogveldestraat,43,,,,51.24260169999999,5.1257281,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,683.0,134.0,TO_RENOVATE,1962.0,798.0,279000.0,504.01445392590773,6101.507182714956,1218.140231469138,5.515887240452698
1142,3.0,1.0,3.0,HOUSE,HOUSE,Oud-Turnhout,2360,Heieinde,23,,,,51.338126,4.978059399999999,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,895.0,147.0,TO_RENOVATE,1962.0,1001.0,349000.0,1488.0593123434928,1652.8661544082831,2017.9474181064138,5.568711868532212
1143,4.0,1.0,2.0,HOUSE,HOUSE,Turnhout,2300,Kapelweg,67,,,,51.2929112,4.9511159,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,791.0,198.0,GOOD,1963.0,723.0,369000.0,1188.9708203384878,28.178085783134378,1646.1964449099312,7.298455885753306
1144,5.0,3.0,7.0,HOUSE,MIXED_USE_BUILDING,Laeken,1020,Avenue Houba de Strooper,787,,,2.0,50.8985133,4.326662,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,194.0,425.0,TO_RENOVATE,1949.0,3101.0,550000.0,163.59917592059972,215.1023773397011,117.67976121759011,9.560013006401006
1145,3.0,2.0,3.0,HOUSE,VILLA,VOSSELAAR,2350,Eksterdreef,3,,,,51.3192622,4.8948392,1.0,4.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,2594.0,211.0,GOOD,1975.0,2749.0,775000.0,782.3071036766247,2383.1096221674566,2326.3492841917227,5.817284590858381
1146,5.0,3.0,5.0,HOUSE,VILLA,Kortrijk,8510,Torkonjestraat,25,,,3.0,50.79315920000001,3.2404308,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2347.0,840.0,GOOD,1974.0,2850.0,1595000.0,1449.281273693512,1154.3426126133975,1832.3779041287883,6.076477957247193
1147,2.0,1.0,0.0,APARTMENT,APARTMENT,Oostende,8400,Christinastraat,50,b3,3.0,3.0,51.231155,2.9169039,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78.0,TO_BE_DONE_UP,1960.0,0.0,175000.0,177.5286655459206,2108.9737358462226,179.2169271620207,8.237834670599943
1148,2.0,1.0,0.0,HOUSE,HOUSE,Rumst,2840,Lazarusstraat,5,,,,51.0785586,4.4579873,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.0,,TO_RESTORE,1974.0,574.0,410000.0,931.0612670336634,2773.4483490555613,2212.332850857598,5.43473084401301
1149,2.0,0.0,2.0,HOUSE,HOUSE,BERCHEM-SAINTE-AGATHE,1082,,,,,2.0,50.968024543115696,4.162255506509265,1.0,2.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,132.0,135.0,AS_NEW,1953.0,1031.0,420000.0,957.3946434289476,1391.4145859762198,1896.7071449708747,6.531392654796673
1150,4.0,1.0,2.0,HOUSE,VILLA,Evergem,9940,Kluizendorpstraat,90,,,,51.1561646,3.7337105,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,240.0,TO_RENOVATE,1958.0,1073.0,445000.0,1666.455676384241,2502.359300058645,2735.9546011894417,4.2858498306556205
1151,3.0,1.0,,HOUSE,HOUSE,Meise,1860,August de Schrijverlaan,6,,,,50.9587517,4.3367062,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,156.0,,1972.0,1142.0,480000.0,2002.1244939896694,2636.108864280572,1984.2753605485805,4.250244524794339
1153,2.0,1.0,2.0,HOUSE,HOUSE,Herent,3020,Hof ter Bekelaan,15,,,,50.8848977,4.6704491,1.0,,0.0,1.0,15.0,0.0,0.0,1.0,380.0,0.0,757.0,160.0,TO_BE_DONE_UP,1968.0,1405.0,394000.0,463.26376845626817,831.566809330921,1335.0485212307435,7.9379047550172
1154,3.0,1.0,1.0,HOUSE,TOWN_HOUSE,Saint-Nicolas,4420,Rue Murébure,29,,,,50.6353415,5.5157022,1.0,4.0,0.0,1.0,35.0,0.0,0.0,1.0,220.0,0.0,420.0,120.0,TO_RENOVATE,1971.0,1378.0,180000.0,408.19766269791427,1034.9325438113406,2382.140647731337,7.1776876553743305
1155,3.0,1.0,2.0,HOUSE,HOUSE,Seraing,4101,Rue Simon Passeux,32,,,1.0,50.62349529999999,5.4824228,1.0,2.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,GOOD,1975.0,656.0,199000.0,599.069681918023,3082.278682509276,365.13911012718745,6.902961895684993
1156,4.0,2.0,2.0,HOUSE,HOUSE,RELEGEM,1731,Kleine Zellikse Weg,6,,,,50.8964078,4.2762594,1.0,3.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,431.0,268.0,GOOD,1953.0,1175.0,549000.0,783.8912262076307,2574.2782377632475,2115.0246143328977,5.828609796992396
1157,2.0,1.0,2.0,HOUSE,HOUSE,Ronse,9600,Jacob van Arteveldestraat,19,,,2.0,50.755277,3.595552199999999,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,240.0,130.0,TO_RENOVATE,1930.0,356.0,139000.0,186.17872336151814,1177.05629177353,5352.36384844076,5.967057507668955
1158,2.0,1.0,1.0,HOUSE,HOUSE,Gooik,1755,Ninoofsesteenweg,39,,,,50.7922211,4.0736086,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,900.0,0.0,1046.0,110.0,TO_BE_DONE_UP,1936.0,0.0,275000.0,133.3104235099156,5782.081528635661,3728.0679077479226,4.336874163488164
1159,3.0,1.0,2.0,HOUSE,HOUSE,De Haan,8420,Raffaëllaan,3,,,,51.2749325,3.0383468,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,298.0,115.0,TO_RENOVATE,1964.0,1135.0,449000.0,305.2302283034074,853.3564314567773,2008.0900929719153,7.685395345976328
1160,2.0,2.0,3.0,APARTMENT,APARTMENT,WOLUWE-SAINT-PIERRE,1150,Avenue de Tervueren,204,,5.0,8.0,50.83659170000001,4.413918,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,138.0,GOOD,1960.0,0.0,578000.0,87.10906271373639,498.32673169156914,306.9542598612968,9.347000588679775
1161,3.0,2.0,3.0,HOUSE,HOUSE,HAMME,9220,Spoorwegstraat,88,,,,51.0946183,4.1315702,1.0,2.0,0.0,1.0,22.0,0.0,0.0,1.0,97.0,0.0,206.0,195.0,GOOD,1970.0,0.0,298000.0,609.2445996117582,1554.954491634423,699.5041482725749,7.684701440579658
1162,4.0,2.0,3.0,HOUSE,APARTMENT_BLOCK,DEURNE,2100,Gijsbrecht van Deurnelaan,37,,,,51.2324157,4.4627722,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,250.0,298.0,GOOD,1963.0,2964.0,499000.0,487.5052840585725,805.3348412455636,684.2450321020351,8.35693970569017
1165,3.0,1.0,2.0,HOUSE,HOUSE,Gent,9030,Mimosastraat,210,,,,51.0750103,3.7016246,0.0,2.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,180.0,102.0,TO_RENOVATE,1971.0,669.0,282000.0,476.89166951822847,1683.0540898767435,748.7670199231582,7.742930367442427
1166,3.0,1.0,2.0,HOUSE,HOUSE,Liège,4031,Rue Ovide Decroly,69,,,,50.6116389,5.595223499999999,1.0,3.0,0.0,1.0,,0.0,0.0,1.0,290.0,0.0,415.0,174.0,GOOD,1934.0,0.0,290000.0,280.2243130733125,1606.4467882043791,524.6300431876074,8.205649694974259
1167,3.0,1.0,1.0,APARTMENT,GROUND_FLOOR,ANTWERPEN,2170,Victor Govaerslaan,18,002,0.0,7.0,51.2572238,4.433835999999999,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,0.0,,125.0,JUST_RENOVATED,1975.0,1445.0,299900.0,618.9777039474484,2146.3538678785676,348.79344653110223,7.511264851796955
1168,4.0,1.0,2.0,HOUSE,HOUSE,Koekelare,8680,Kleine Asstraat,15,,,,51.0838107,2.9430931,0.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,4156.0,223.0,AS_NEW,1952.0,737.0,495000.0,2101.683299933154,7526.002211484164,1848.5158578590783,2.9654116948497418
1169,3.0,1.0,,HOUSE,HOUSE,Elewijt,1982,Diependaalstraat,46,,,,50.9685148,4.5008583,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,285.0,,1954.0,1189.0,525000.0,705.9940141538153,5037.494651478217,834.5086623229979,5.5023355395795805
1170,5.0,2.0,3.0,HOUSE,HOUSE,WOLUWE-SAINT-PIERRE,1150,Avenue des Traquets,137,,,2.0,50.8218162,4.4194552,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,400.0,0.0,480.0,250.0,,1937.0,1995.0,1200000.0,431.0902418727509,1017.6817734247885,408.27145052530517,8.474577528202936
1171,5.0,2.0,3.0,HOUSE,HOUSE,Auderghem,1160,Avenue des Traquets,137,,,2.0,50.8218162,4.4194552,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,400.0,0.0,480.0,250.0,,1937.0,1995.0,1200000.0,431.0902418727509,1017.6817734247885,408.27145052530517,8.474577528202936
1172,3.0,1.0,2.0,HOUSE,HOUSE,Uccle,1180,Rue de la Cueillette,10,,,1.0,50.7833177,4.3358633,1.0,3.0,0.0,1.0,,0.0,0.0,1.0,500.0,0.0,836.0,130.0,GOOD,1953.0,1756.0,630000.0,224.5405436918868,2142.439736176018,1039.2568009617244,7.5794815836523215
1173,3.0,1.0,2.0,HOUSE,TOWN_HOUSE,Verviers,4800,Rue des Coteaux,33,,,2.0,50.5883318,5.8677999,1.0,2.0,0.0,1.0,23.0,0.0,0.0,1.0,168.0,0.0,237.0,129.0,GOOD,1932.0,778.0,250000.0,185.53781847238685,428.10466207577605,338.45185126732883,9.241578566474749
1174,1.0,1.0,,APARTMENT,APARTMENT,Molenbeek-saint-jean,1080,Rue du korenbeek,23,,0.0,2.0,50.8589703,4.308879,1.0,2.0,0.0,1.0,,0.0,0.0,1.0,48.0,0.0,,79.0,TO_BE_DONE_UP,1957.0,0.0,199000.0,73.63710594207112,1342.8163936219808,116.58885992909471,8.928880356376522
1176,4.0,3.0,,HOUSE,MANOR_HOUSE,Leuven,3000,Emile van Arenberghstraat,24,,,,50.8709368,4.700824799999999,1.0,2.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,192.0,321.0,,1939.0,1465.0,1445000.0,585.2134737507828,683.5626486288321,373.83633721479544,8.514782711103205
1177,3.0,1.0,1.0,HOUSE,HOUSE,Merelbeke,9820,Cornelius Sneyssenslaan,86,,,,50.9868569,3.7426931,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,152.0,,1930.0,0.0,299000.0,437.7151220399328,2291.99200281441,625.4648718126326,7.471408587528728
1178,1.0,1.0,0.0,APARTMENT,APARTMENT,HERENTALS,2200,Vaartstraat,34,102,1.0,1.0,51.1780448,4.831100699999999,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,65.0,GOOD,1930.0,0.0,149900.0,169.36742342784666,543.8335353848842,227.37836872278493,9.260035499357757
1179,2.0,1.0,1.0,APARTMENT,APARTMENT,Merksem,2170,Bredabaan,465,301,1.0,,51.2446174,4.4461613,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,88.0,TO_BE_DONE_UP,1949.0,431.0,175000.0,17.612051422313034,1244.842148359742,354.0529985988629,8.910587166797846
1180,3.0,1.0,1.0,APARTMENT,APARTMENT,BORGERHOUT,2140,Helmstraat,1,026,7.0,7.0,51.2165239,4.430485,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,103.0,TO_RENOVATE,1958.0,989.0,189000.0,350.4500140675991,83.22413260669185,420.35659551808203,9.197012829160018
1181,2.0,1.0,1.0,APARTMENT,APARTMENT,Deurne,2100,Oude Bosuilbaan,27,2,2.0,3.0,51.2327956,4.4685299,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,95.0,GOOD,1972.0,860.0,210000.0,466.76837220146916,694.2951439189803,370.66975369814844,8.667665571986623
1182,2.0,1.0,1.0,APARTMENT,APARTMENT,Evere,1140,Avenue Cicéron - Cicerolaan,27,55,4.0,12.0,50.8635626,4.4180458,1.0,,0.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,,89.0,GOOD,1972.0,0.0,290000.0,51.316995667287486,1023.5413482580724,381.5916140019629,8.994822030936925
1183,2.0,1.0,1.0,APARTMENT,APARTMENT,Koekelberg,1081,Avenue de la Basilique,383,18,4.0,8.0,50.8659994,4.3140993,1.0,,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,102.0,AS_NEW,1966.0,0.0,285000.0,85.44849845250893,742.688168037267,200.81741230337073,9.257064948502896
1185,3.0,0.0,0.0,HOUSE,HOUSE,HOBOKEN,2660,Sint-Bernardsesteenweg,944,,,,51.17486659999999,4.3661942,1.0,2.0,0.0,1.0,20.0,0.0,0.0,1.0,70.0,0.0,184.0,127.0,GOOD,1938.0,180.0,319000.0,103.32291402447494,359.77643345688386,248.34958929188645,9.456818766134852
1186,2.0,2.0,2.0,HOUSE,HOUSE,Gentbrugge,9050,Edith Cavellstraat,31,,,,51.0353501,3.7606526,1.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,123.0,145.0,TO_BE_DONE_UP,1950.0,473.0,365000.0,162.22359864670327,1147.841630153319,537.8131733843597,8.659931999445943
1187,3.0,1.0,2.0,HOUSE,HOUSE,TURNHOUT,2300,Koningin Astridlaan,6,,,,51.3207223,4.9252734,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,410.0,271.0,AS_NEW,1963.0,0.0,549000.0,914.6213688856559,256.2094242659009,1484.7416472694724,7.6198707937955446
